ALEpointcodeOLD	ALEpointcodeNEW	LanguageGroup	Language	PlaceName	Latitude	Longitude	PlaceNameALEnew	PlaceNameBasetable	PlaceNameALEOld	LatitudeALEOld	LongitudeALEOld	GeonamesURL
28.0.078	RUS078	Slavic	Russian	Rovny	50.1496	38.8405	Rovny	Rovny	ROVNY	50.3333	38.7500	http://www.geonames.org/501083/rovny.html
28.1.101	BYS101	Slavic	Belorussian	Lukshi	55.7486	27.0215	Lukšy	Luksy	LOUKSY	55.7500	27.1667	http://www.geonames.org/8207444/lukshi.html
28.1.102	BYS102	Slavic	Belorussian	Jakubava	55.8843	28.5546	Jakubava	Jakubava	JAKOUBAVA	55.9167	28.5833	http://www.geonames.org/619760/yakubovo.html
28.1.103	BYS103	Slavic	Belorussian	Lobanovshchina	55.2875	28.6494	Labunouščyna	Labunouscyna	LABOUNOWSCYNA	55.3333	28.8333	http://www.geonames.org/625984/lobanovshchina.html
28.1.104	BYS104	Slavic	Belorussian	Zagaradnae	55.2378	30.7896	Zagaradnae	Zagaradnae	ZAGARADNAE	55.1667	30.5833	http://www.geonames.org/619357/zagorodno.html
28.1.105	BYS105	Slavic	Belorussian	Poletskishki	54.1889	25.1887	Paljackiški	Paljackiski	PALIATSKISKI	54.0833	25.3333	http://www.geonames.org/623308/palystskishki.html
28.1.106	BYS106	Slavic	Belorussian	Nestanishki	54.7523	26.3195	Nistaniši	Nistaniski	NISTANISKI	54.7500	26.5000	http://www.geonames.org/624708/nestanishki.html
28.1.107	BYS107	Slavic	Belorussian	Volod’ki	54.1465	27.1637	Valodz'ki	Valodz'ki	VALODZ'KI	54.1667	27.3333	http://www.geonames.org/620057/volod-ki.html
28.1.108	BYS108	Slavic	Belorussian	Otrubok	54.8293	27.7056	Adrubak	Adrubak	ADROUBAK	54.8333	27.8333	http://www.geonames.org/623893/otrubok.html
28.1.109	BYS109	Slavic	Belorussian	Abčuha	54.4983	29.3583	Abčuha	Abcuga	ABCOUGA	54.5000	29.5000	http://www.geonames.org/624287/abchuha.html
28.1.110	BYS110	Slavic	Belorussian	Slatovshchina	54.5303	30.9539	Slatawčyna	Slatawcyna	SLATAWSCYNA	54.5000	31.0833	http://www.geonames.org/8280956/slatovshchina.html
28.1.111	BYS111	Slavic	Belorussian	Ostrovo	53.3951	24.1865	Gostraw	Gostraw	GOSTRAW	53.3333	24.3333	http://www.geonames.org/623949/ostrovo.html
28.1.112	BYS112	Slavic	Belorussian	Al'khowka	53.8093	25.6262	Al'howka	Al'howka	AL'XOWKA	53.7500	25.6667	http://www.geonames.org/624174/al-khowka.html
28.1.113	BYS113	Slavic	Belorussian	Staryy Sverzhen’	53.4621	26.6762	Stary Sveržan'	Stary_Sverzan'	STARY SVERZAN	53.5000	26.6667	http://www.geonames.org/621347/staryy-sverzhen.html
28.1.114	BYS114	Slavic	Belorussian	Verebevichi	53.0532	27.1171	Vanelevičy	Venelevicy	VANELEVICY	53.1667	27.2500	http://www.geonames.org/620286/verebevichi.html
28.1.115	BYS115	Slavic	Belorussian	Bogushevichi	53.7098	28.8233	Baguševičy	Bagusevicy	BAGOUSEVICY	53.1667	29.9167	http://www.geonames.org/630022/bahushevichy.html
28.1.116	BYS116	Slavic	Belorussian	Nizhnyaya Toshchytsa	53.2566	30.2278	Nižnjaja Toščyca	Niznjaja_Toscyca	NIZNIAJA TOSCYTSA	53.2500	30.2500	http://www.geonames.org/624629/nizhnyaya-toshchytsa.html
28.1.117	BYS117	Slavic	Belorussian	Zavod-Virovaya	53.4841	31.0229	Zavad-Viravaja	Zavad-Viravaja	ZAVAD-VIRAVAJA	53.5833	31.0000	http://www.geonames.org/619006/zavod-virovaya.html
28.1.118	BYS118	Slavic	Belorussian	Praletarskae	53.4257	32.1197	Praletarskae	Praletarskae	PRALETARSKAE	53.4167	32.0833	http://www.geonames.org/623066/pralyetarskaye.html
28.1.119	BYS119	Slavic	Belorussian	Dmitrovichi	52.4893	23.7798	Dzimitravičy	Dzimitravicy	DZIMITRAVICY	52.5000	23.9167	http://www.geonames.org/629051/dzmitravichy.html
28.1.120	BYS120	Slavic	Belorussian	Lyaskavichy	52.1672	25.5511	Ljažytkavičy	Ljazytkavicy	LIAZYTKAVICY	52.1667	25.4167	http://www.geonames.org/625755/lyaskavichy.html
28.1.121	BYS121	Slavic	Belorussian	Lyubishchitsy	52.7541	25.4147	Ljubiščycy	Ljubiscycy	LUBISCYTSY	52.6667	25.6667	http://www.geonames.org/625706/lyubishchytsy.html
28.1.122	BYS122	Slavic	Belorussian	Al'khowtsy	52.9853	26.1538	Al'howcy	Al'howcy	ALXOWTSY	52.9167	26.1667	http://www.geonames.org/624170/al-khowtsy.html
28.1.123	BYS123	Slavic	Belorussian	Vul'ka II	52.3538	26.9876	Vul'ka II	Vul'ka_II	VOUL'KA P.	52.3333	27.0000	http://www.geonames.org/619899/vul-ka-druhaya.html
28.1.124	BYS124	Slavic	Belorussian	Zapyasochcha	52.0761	27.7072	Zapjasočča	Zaphasocca	ZAPIASOCCA	52.0000	27.9167	http://www.geonames.org/619166/zapyasochcha.html
28.1.125	BYS125	Slavic	Belorussian	Paseka	52.9294	28.2355	Paseka	Paseka	PASEKA	52.7500	28.2500	http://www.geonames.org/623775/pasyeka.html
28.1.126	BYS126	Slavic	Belorussian	Zhakhovichi	52.1108	28.9531	Žyhavičy	Zyhavicy	ZYXAVICY	52.0000	29.0000	http://www.geonames.org/618905/zhakhovichi.html
28.1.127	BYS127	Slavic	Belorussian	Syhaw	52.6847	30.1623	Šyhaw	Syhaw	SYXAW	52.6667	30.1667	http://www.geonames.org/622065/shikhov.html
28.1.128	BYS128	Slavic	Belorussian	Sherstin	52.6549	31.0567	Šarscin	Sarscin	SARSTSIN	52.5000	31.0000	http://www.geonames.org/622085/sharstsin.html
28.1.129	BYS129	Slavic	Belorussian	Tul’govichi	51.7868	29.6745	Tul'gavičy	Tul'gavicy	TOUL'GAVICY	51.6667	29.6667	http://www.geonames.org/620708/tul-govichi.html
28.2.201	BYS201	Slavic	Ukrainian	Pisky	52.1897	24.2413	Pisky	Pisky	PESKI	52.0833	24.6667	http://www.geonames.org/623608/pyeski.html
28.2.202	UAS202	Slavic	Ukrainian	Chuykivka	52.0311	34.0045	Čujkivka	Cujkivka	COUJKIVKA	52.0000	33.9167	http://www.geonames.org/710340/chuykivka.html
28.2.203	UAS203	Slavic	Ukrainian	Pul'mo	51.5128	23.7883	Pul'mo	Pul'mo	POULMO	51.5000	23.7500	http://www.geonames.org/696053/pul-mo.html
28.2.204	UAS204	Slavic	Ukrainian	Zaluzhzhya	50.8809	24.1415	Zalužžja	Zaluzzja	ZALOUZZIA	51.0000	24.1667	http://www.geonames.org/8233079/zaluzhzhya.html
28.2.205	UAS205	Slavic	Ukrainian	Dorotyshche	51.3400	24.7673	Dorotyšče	Dorotysce	DOROTISCE	51.4167	24.7500	http://www.geonames.org/709676/dorotyshche.html
28.2.206	UAS206	Slavic	Ukrainian	Zalazzja	51.7291	25.1708	Zalazzja	Zalazzja	ZALAZZIA	51.9167	24.8333	http://www.geonames.org/687832/zalazzya.html
28.2.207	UAS207	Slavic	Ukrainian	Velyka Vedmezhka	51.3056	25.7974	Velyka Vedmežka	Velyka_Vedmezka	VELIKA VEDMEZKA	51.3333	25.8333	http://www.geonames.org/690240/velyka-vedmezhka.html
28.2.208	UAS208	Slavic	Ukrainian	Poljany	51.0537	26.6468	Poljany	Poljany	POLIANY	51.1667	26.8333	http://www.geonames.org/696592/polyany.html
28.2.209	BYS209	Slavic	Ukrainian	Rechytsa	51.8541	26.7860	Ričycja	Ricycja	RECITSA	51.9167	26.9167	http://www.geonames.org/622795/rechytsa.html
28.2.210	UAS210	Slavic	Ukrainian	Khochyne	51.4595	27.8838	Hočyne	Hocyne	XOCINO	51.4167	27.9167	http://www.geonames.org/706363/khochyne.html
28.2.211	UAS211	Slavic	Ukrainian	Hladkovychi	51.3387	28.8948	Gladkovyči	Gladkovyci	GLADKOVICI	51.3333	28.9167	http://www.geonames.org/708806/hladkovychi.html
28.2.212	UAS212	Slavic	Ukrainian	Polis'ke	51.0876	29.2037	Polis'ke	Polis'ke	POLISKE	51.0833	29.3333	http://www.geonames.org/705366/polis-ke.html
28.2.213	UAS213	Slavic	Ukrainian	Zheved'	51.3300	30.9770	Ževed'	Zeved'	ZEVED	51.2500	30.8333	http://www.geonames.org/687162/zheved.html
28.2.214	UAS214	Slavic	Ukrainian	Girs'k	52.0241	31.8542	Girs'k	Girs'k	GIRSK	51.9167	31.6667	http://www.geonames.org/708276/hirs-k.html
28.2.215	UAS215	Slavic	Ukrainian	Krasylivka	51.1500	32.5667	Krasylivka	Krasylivka	KRASILIVKA	51.0833	32.7500	http://www.geonames.org/704486/krasylivka.html
28.2.216	UAS216	Slavic	Ukrainian	Zavadiv	50.0606	23.3925	Zavadiv	Zavadiv	ZAVADIV	50.0000	23.3333	http://www.geonames.org/687541/zavadov.html
28.2.217	UAS217	Slavic	Ukrainian	Pyratyn	50.3179	24.7213	Pyrjatin	Pyrjatin	PIRYATIN	50.5000	24.7500	http://www.geonames.org/697202/pyratyn.html
28.2.218	UAS218	Slavic	Ukrainian	Sapaniv	50.1503	25.6786	Sapaniv	Sapaniv	SAPANIV	50.4167	25.6667	http://www.geonames.org/694825/sapanuv.html
28.2.219	UAS219	Slavic	Ukrainian	Pidluby	50.9225	27.7344	Pidluby	Pidluby	PIDLOUBY	50.9167	27.6667	http://www.geonames.org/696895/pidluby.html
28.2.220	UAS220	Slavic	Ukrainian	Borsciv	50.5147	29.1087	Borščiv	Borsciv	BORCSIV	50.4167	29.0000	http://www.geonames.org/711586/borshchiv.html
28.2.221	UAS221	Slavic	Ukrainian	Blystavytsya	50.5996	30.1757	Blystavytsya	Blystavycja	BLISTAVITSIA	50.5000	30.2500	http://www.geonames.org/8516181/blystavytsya.html
28.2.222	UAS222	Slavic	Ukrainian	Voron'kiv	50.2217	30.8981	Voron'kiv	Voron'kiv	VORONKIV	50.2500	30.8333	http://www.geonames.org/689017/voronkov.html
28.2.223	UAS223	Slavic	Ukrainian	Kozary	50.9440	31.4038	Kozary	Kozary	KOZARY	50.9167	31.4167	http://www.geonames.org/704576/kozary.html
28.2.224	UAS224	Slavic	Ukrainian	Ozerjany	50.5003	32.9090	Ozerjany	Ozerjany	OZERYANY	50.5833	32.9167	http://www.geonames.org/698081/ozeryany.html
28.2.225	UAS225	Slavic	Ukrainian	Iskivtsy	50.2659	33.2088	Jis'kivci	Jis'kivci	ISKIVTSI	50.1667	33.0000	http://www.geonames.org/707537/iskivtsi.html
28.2.226	UAS226	Slavic	Ukrainian	Korovintsy	50.8090	33.7640	Korovynci	Korovynci	KOROVINTSI	50.7500	33.7500	http://www.geonames.org/704878/korovyntsi.html
28.2.227	UAS227	Slavic	Ukrainian	Boromlja	50.6184	34.9704	Boromlja	Boromlja	BOROMLIA	50.5000	34.7500	http://www.geonames.org/711629/boromlya.html
28.2.228	UAS228	Slavic	Ukrainian	Kotel'va	50.0681	34.7592	Kotel'va	Kotel'va	KOTELVA	50.0000	34.7500	http://www.geonames.org/704705/kotel-va.html
28.2.229	UAS229	Slavic	Ukrainian	Dementiyivka	50.2329	36.2337	Dementiyivka	Dementijivka	DEMENTIIVKA	50.2500	36.0000	http://www.geonames.org/710195/dementiyivka.html
28.2.230	RUS230	Slavic	Ukrainian	Bol'shaya Khalan'	50.9231	37.4302	Velyka Halan'	Velyka_Halan'	VELIKA XALAN	50.9167	37.0833	http://www.geonames.org/575028/bol-shaya-khalan.html
28.2.231	UAS231	Slavic	Ukrainian	Khatneye	50.1227	37.5635	Hatnje	Hatnje	XATNE	50.1667	37.5833	http://www.geonames.org/706458/khatnye.html
28.2.232	UAS232	Slavic	Ukrainian	Velyka Sushytsia	49.5063	22.8236	Velyka Lušicja	Velyka_Lusicja	VELIK SOUSITSA	49.5000	22.8333	http://www.geonames.org/692162/sushitsa-malaya.html
28.2.233	UAS233	Slavic	Ukrainian	Popovyci	49.7337	22.9093	Popovyči	Popovyci	POPOVICI	49.7500	22.9167	http://www.geonames.org/696501/popovychi.html
28.2.234	UAS234	Slavic	Ukrainian	Verkhnyaya Yablon’ka	49.1550	22.8905	Verhnja Jablun'ka	Verhnja_Jablun'ka	VERXNIA YABLOUNKA	49.1667	22.9167	http://www.geonames.org/689827/verkhnyaya-yablon-ka.html
28.2.235	UAS235	Slavic	Ukrainian	Mavkovychi	49.7455	23.7009	Mavkovyči	Mavkovyci	MAVKOVICI	49.7500	23.5833	http://www.geonames.org/702086/malkovitse.html
28.2.236	UAS236	Slavic	Ukrainian	Zbora	49.1175	24.2542	Zbora	Zbora	ZBORA	49.2500	24.1667	http://www.geonames.org/687450/zbora.html
28.2.237	UAS237	Slavic	Ukrainian	Svitanok	49.2889	24.7990	Svystil'nyky	Svystil'nyky	SVISTILNIKI	49.5000	24.5000	http://www.geonames.org/692044/svitanok.html
28.2.238	UAS238	Slavic	Ukrainian	Bilozirka	49.7667	26.1833	Bilozirka	Bilozirka	BILOZIRKA	49.7500	26.0000	http://www.geonames.org/712506/belozerka.html
28.2.239	UAS239	Slavic	Ukrainian	Ivankivci	49.0953	26.3741	Ivankivci	Ivankivci	IVANKIVTSY	49.0833	26.2500	http://www.geonames.org/707520/ivakhnivtsi.html
28.2.240	UAS240	Slavic	Ukrainian	Davydkivtsi	49.4299	27.1239	Davydkivci	Davydkivci	DAVYDKIVTSY	49.3333	27.2500	http://www.geonames.org/710246/davidkovtsy.html
28.2.241	UAS241	Slavic	Ukrainian	Vesnianka	49.7194	27.3170	Vesnianka	Vesnjanka	VESNIANKA	49.6667	27.3333	http://www.geonames.org/689658/vesnyanka.html
28.2.242	UAS242	Slavic	Ukrainian	Velikaya Pyatigorka	49.8716	28.4725	Velyka P''jatygirka	Velyka_P''jatygirka	VELIKA PIATIGIRKA	49.9167	28.5000	http://www.geonames.org/690227/velikaya-pyatigorka.html
28.2.243	UAS243	Slavic	Ukrainian	Horobiivka	49.6155	29.6760	Gorobijivka	Gorobijivka	GOROBIIVKA	49.7500	29.5833	http://www.geonames.org/689045/vorob-yevka.html
28.2.244	UAS244	Slavic	Ukrainian	Krasnopilka	48.8631	30.2478	Krasnopilka	Krasnopilka	KRASNOPILKA	49.0000	30.1667	http://www.geonames.org/704354/krasnopolka.html
28.2.245	UAS245	Slavic	Ukrainian	Kopiyevata	49.6464	31.2330	Kopiyevata	Kopijevata	KOPIEVATA	49.7500	31.0000	http://www.geonames.org/705026/kopiyevata.html
28.2.246	UAS246	Slavic	Ukrainian	Syhnaivka	49.0566	31.4841	Sygnaivka	Sygnaivka	SIGNAJVKA	49.1667	31.3333	http://www.geonames.org/693822/signayevka.html
28.2.247	UAS247	Slavic	Ukrainian	Zapsillja	49.5542	33.7723	Zapsillja	Zapsillja	ZAPSILLIA	49.5833	33.6667	http://www.geonames.org/698250/ostap-ye.html
28.2.248	UAS248	Slavic	Ukrainian	Kehychivka	49.2892	35.7677	Kegyčivka	Kegycivka	KEGICIVKA	49.4167	35.7500	http://www.geonames.org/706546/kehychivka.html
28.2.249	RUS249	Slavic	Ukrainian	Tanyushevka	49.7689	38.9349	Tanjušivka	Tanjusivka	TANIOUSIVKA	49.9167	38.8333	http://www.geonames.org/691918/tanyushivka.html
28.2.250	UAS250	Slavic	Ukrainian	Baranynci	48.5740	22.3287	Baranynci	Baranynci	BARANYNTSI	48.5000	22.3333	http://www.geonames.org/712846/baranyntsi.html
28.2.251	UAS251	Slavic	Ukrainian	Malyj Bereznyj	48.8642	22.4428	Malyj Bereznyj	Malyj_Bereznyj	MALYI BEREZNYJ	48.8333	22.5000	http://www.geonames.org/702018/malyy-bereznyy.html
28.2.252	UAS252	Slavic	Ukrainian	Dovge	48.3653	23.2790	Dovge	Dovge	DOVGE	48.5000	23.2500	http://www.geonames.org/709808/dovhe.html
28.2.253	UAS253	Slavic	Ukrainian	Bushtyno	48.0503	23.4868	Buštyna	Bustyna	BOUSTYNA	48.2500	23.4167	http://www.geonames.org/711105/bushtyno.html
28.2.254	UAS254	Slavic	Ukrainian	Torun'	48.6742	23.6031	Torun'	Torun'	TOROUN'	48.7500	23.5000	http://www.geonames.org/691356/torun.html
28.2.255	UAS255	Slavic	Ukrainian	Bogdany	48.0428	24.3375	Bogdany	Bogdany	BOGDANY	48.1667	24.2500	http://www.geonames.org/711952/bohdan.html
28.2.256	UAS256	Slavic	Ukrainian	Strymba	48.5981	24.5781	Strymba	Strymba	STRIMBA	48.5833	24.5833	http://www.geonames.org/692376/strymba.html
28.2.257	UAS257	Slavic	Ukrainian	Akreshory	48.3636	24.8232	Babynopillja	Babynopillja	BABINOPILLIA	48.2500	24.9167	http://www.geonames.org/713022/akreshory.html
28.2.258	UAS258	Slavic	Ukrainian	Shepit	48.2668	24.8575	Šepit	Sepit	SEPIT	48.0833	25.2500	http://www.geonames.org/694210/shepit.html
28.2.259	UAS259	Slavic	Ukrainian	Zolotyy Potik	48.9102	25.3426	Zolotyy Potik	Zolotyj_Potyk	ZOLOTYJ POTIK	48.7500	25.5833	http://www.geonames.org/686863/zolotyy-potik.html
28.2.260	UAS260	Slavic	Ukrainian	Yuzhenitse	48.5415	25.6586	Južynec'	Juzynec'	YOUZYNETS	48.5000	25.7500	http://www.geonames.org/688000/yuzhenitse.html
28.2.261	UAS261	Slavic	Ukrainian	Turjatka	48.0455	26.1452	Turjatka	Turjatka	TOURIATKA	48.1667	26.1667	http://www.geonames.org/690931/turyatka.html
28.2.262	UAS262	Slavic	Ukrainian	Ivanivci	48.4867	27.0330	Ivanivci	Ivanivci	IVANIVTSI	48.5000	27.0000	http://www.geonames.org/707347/ivanovtsy.html
28.2.263	UAS263	Slavic	Ukrainian	Morozivka	48.7511	27.6383	Morozivka	Morozivka	MOROZIVKA	48.8333	27.5000	http://www.geonames.org/700763/morozovka.html
28.2.264	MDS264	Slavic	Ukrainian	Bronnitsa	48.3969	27.8977	Bronnycja	Bronnycja	BRONNITSIA	48.2500	27.7500	http://www.geonames.org/711403/bronnitsa.html
28.2.265	UAS265	Slavic	Ukrainian	Konceba	48.1220	29.9590	Konceba	Konceba	KONTSEBA	48.1667	29.8333	http://www.geonames.org/705085/kontseba.html
28.2.266	UAS266	Slavic	Ukrainian	Kozyrivka	48.3683	32.4056	Kozyrivka	Kozyrivka	KOZYRIVKA	48.4167	32.5000	http://www.geonames.org/699754/novgorodkovskiy-rayon.html
28.2.267	UAS267	Slavic	Ukrainian	Mar'ivka	48.7745	33.5611	Mar''jivka	Mar''jivka	MARIIVKA	48.7500	33.5833	http://www.geonames.org/698477/onufriyevskiy-rayon.html
28.2.268	MDS268	Slavic	Ukrainian	Danul	47.8306	27.4961	Danul	Danul	DANOUL	47.6667	27.5000	http://www.geonames.org/618399/danu.html
28.3.301	EEF301	Finnic	Estonian	Risti	59.2346	23.9998	Risti	Risti	RISTI	59.2500	24.0000	http://www.geonames.org/591361/kirikkuela.html
28.3.302	EEF302	Finnic	Estonian	Juuru	59.0609	24.9537	Juuru	Juuru	JUURU	59.1667	25.0000	http://www.geonames.org/591871/juuru.html
28.3.303	EEF303	Finnic	Estonian	Kuusala	59.4441	25.4324	Kuusalu	Kuusala	KUUSALU	59.4167	25.4167	http://www.geonames.org/590888/kuusalu.html
28.3.304	EEF304	Finnic	Estonian	Järva-Madise	59.1196	25.6583	Järva-Madise	Järva-Madise	JAERVA-MADISE	59.1667	25.6667	http://www.geonames.org/591960/jaerva-madise.html
28.3.305	EEF305	Finnic	Estonian	Ambla	59.1911	25.8456	Ambla	Ambla	AMBLA	59.3333	25.9167	http://www.geonames.org/592501/ambla.html
28.3.306	EEF306	Finnic	Estonian	Väike-Maarja	59.1294	26.2523	Väike-Maarja	Väike-Maarja	VAEIKE-MAARJA	59.0000	26.3333	http://www.geonames.org/587923/vaeike-maarja.html
28.3.307	EEF307	Finnic	Estonian	Viru-Jaagupi	59.2445	26.4737	Viru-Jaagupi	Viru-Jaagupi	VIRU-JAAGUPI	59.1667	26.6667	http://www.geonames.org/587557/viru-jaagupi.html
28.3.308	EEF308	Finnic	Estonian	Lüganuse	59.3732	27.0433	Lüganuse	Lüganuse	LUEGANUSE	59.3333	27.0000	http://www.geonames.org/590497/lueganuse.html
28.3.309	EEF309	Finnic	Estonian	Vaivara	59.3742	27.7720	Vaivara	Vaivara	VAIVARA	59.3333	27.8333	http://www.geonames.org/587891/vaivara.html
28.3.310	EEF310	Finnic	Estonian	Kihelkonna	58.3635	22.0377	Kihelkonna	Kihelkonna	KIHELKONNA	58.3333	22.0000	http://www.geonames.org/587601/viki.html
28.3.311	EEF311	Finnic	Estonian	Emmaste	58.7056	22.5921	Emmaste	Emmaste	EMMASTE	58.7500	22.5833	http://www.geonames.org/590241/metsalauka.html
28.3.312	EEF312	Finnic	Estonian	Pöide	58.5082	23.0458	Pöide	Pöide	POEIDE	58.4167	23.0000	http://www.geonames.org/591581/tornimaee.html
28.3.313	EEF313	Finnic	Estonian	Muhu	58.5794	23.2669	Muhu	Muhu	MUHU	58.5833	23.2500	http://www.geonames.org/7522345/muhu-vald.html
28.3.314	EEF314	Finnic	Estonian	Martna	58.8544	23.7988	Martna	Martna	MARTNA	58.8333	23.7500	http://www.geonames.org/590318/martna.html
28.3.315	EEF315	Finnic	Estonian	Tostamaa	58.3345	23.9945	Tõstamaa	Tostamaa	TOESTAMAA	58.3333	24.0000	http://www.geonames.org/588200/tostamaa.html
28.3.316	EEF316	Finnic	Estonian	Märjamaa	58.9049	24.4278	Märjamaa	Märjamaa	MAERJAMAA	58.9167	24.4167	http://www.geonames.org/590322/maerjamaa.html
28.3.317	EEF317	Finnic	Estonian	Haademeeste	58.0796	24.4987	Häädemeeste	Haademeeste	HAEAEDEMEESTE	58.0833	24.5000	http://www.geonames.org/592232/haeaedemeeste.html
28.3.318	EEF318	Finnic	Estonian	Tori	58.4989	24.8544	Tori	Tori	TORI	58.5000	24.8333	http://www.geonames.org/590663/levi.html
28.3.319	EEF319	Finnic	Estonian	Karksi	58.1162	25.5856	Karksi	Karksi	KARKSI	58.0000	25.5000	http://www.geonames.org/591589/karksi.html
28.3.320	EEF320	Finnic	Estonian	Tarvastu	58.2302	25.8845	Tarvastu	Tarvastu	TARVASTU	58.2500	25.9167	http://www.geonames.org/588326/tarvastu.html
28.3.321	EEF321	Finnic	Estonian	Poltsamaa	58.6552	25.9769	Põltsamaa	Poltsamaa	POELTSAMAA	58.6667	26.0000	http://www.geonames.org/7522385/poltsamaa-linn.html
28.3.322	EEF322	Finnic	Estonian	Kolga-Jaani	58.5336	25.9445	Kolga-Jaani	Kolga-Jaani	KOLGA-JAANI	58.5000	26.0000	http://www.geonames.org/591206/kolga-jaani.html
28.3.323	EEF323	Finnic	Estonian	Otepää	58.0580	26.4948	Otepää	Otepää	OTEPAEAE	58.0000	26.5000	http://www.geonames.org/589782/otepaeae.html
28.3.324	EEF324	Finnic	Estonian	Noo	58.2777	26.5367	Noo	Noo	NOO	58.2500	26.5833	http://www.geonames.org/589933/noo.html
28.3.325	EEF325	Finnic	Estonian	Polva	58.0537	27.0549	Põlva	Polva	POLVA	58.0833	27.0833	http://www.geonames.org/589375/polva.html
28.3.326	EEF326	Finnic	Estonian	Kodavere	58.7037	27.1388	Kodavere	Kodavere	KODAVERE	58.6667	27.1667	http://www.geonames.org/591290/kodavere.html
28.3.327	EEF327	Finnic	Estonian	Hargla	57.6139	26.4019	Hargla	Hargla	HARGLA	57.5833	26.4167	http://www.geonames.org/592179/hargla.html
28.3.328	EEF328	Finnic	Estonian	Vastseliina	57.7318	27.2828	Vastseliina	Vastseliina	VASTSELIINA	57.7500	27.2500	http://www.geonames.org/587711/vastseliina.html
28.3.329	RUF329	Finnic	Karelian	Knyazhaya	66.8735	32.3946	Knjažaja	Knjazaja	KNJAZAJA	66.8333	32.5000	http://www.geonames.org/547113/knyazhaya.html
28.3.330	RUF330	Finnic	Karelian	Kesten'ga	65.8876	31.8254	Kesten'ga	Kesten'ga	KESTEN'GA	65.9167	31.8333	http://www.geonames.org/550941/kesten-ga.html
28.3.331	RUF331	Finnic	Karelian	Kalevala	65.1989	31.1821	Kalevala	Kalevala	KALEVALA	65.1667	31.1667	http://www.geonames.org/554318/kalevala.html
28.3.332	RUF332	Finnic	Karelian	Voknavolok	64.9472	30.5500	Voknavolok	Voknavolok	VOKNAVOLOK	64.8333	30.5000	http://www.geonames.org/472871/voknavolok.html
28.3.333	RUF333	Finnic	Karelian	Tunguda	64.4031	33.3321	Tunguda	Tunguda	TUNGUDA	64.4167	33.2500	http://www.geonames.org/480419/tunguda.html
28.3.334	RUF334	Finnic	Karelian	Reboly	63.8281	30.7998	Reboly	Reboly	REBOLY	63.8333	30.6667	http://www.geonames.org/502378/reboly.html
28.3.335	RUF335	Finnic	Karelian	Ondozero	63.8765	33.1069	Ondozero	Ondozero	ONDOZERO	63.9167	33.0833	http://www.geonames.org/515249/ozero-ondozero.html
28.3.336	RUF336	Finnic	Karelian	Padany	63.2872	33.4147	Padany	Padany	PADANY	63.3333	33.2500	http://www.geonames.org/513293/padany.html
28.3.337	RUF337	Finnic	Karelian	Justozero	62.7805	33.5467	Justozero	Justozero	JUSTOZERO	62.8333	33.5833	http://www.geonames.org/466132/yustozero.html
28.3.338	RUF338	Finnic	Karelian	Koykory	62.4588	33.6248	Koykary	Kojkary	KOJKARY	62.6667	34.0000	http://www.geonames.org/543388/koykory.html
28.3.339	RUF339	Finnic	Karelian	Gal’ozero	62.1253	33.8583	Galezero	Galezero	GALEZERO	62.1667	34.0833	http://www.geonames.org/562103/gal-ozero.html
28.3.340	RUF340	Finnic	Karelian	Kolacel'ga	61.6763	32.2292	Kolacel'ga	Kolacel'ga	KOLATSEL'GA	61.8333	32.1667	http://www.geonames.org/546550/kolatsel-ga.html
28.3.341	RUF341	Finnic	Karelian	Vidlica	61.1904	32.3891	Vidlica	Vidlica	VIDLITSA	61.2500	32.3333	http://www.geonames.org/473780/vidlitsa.html
28.3.342	RUF342	Finnic	Karelian	Vedlozero	61.5756	32.8417	Vedlozero	Vedlozero	VEDLOZERO	61.5833	32.9167	http://www.geonames.org/476227/vedlozero.html
28.3.343	RUF343	Finnic	Karelian	Olonec	60.9802	32.9724	Olonec	Olonec	OLONETS	61.0000	33.0000	http://www.geonames.org/515403/olonets.html
28.3.344	RUF344	Finnic	Karelian	Sjamozero	61.8881	33.3057	Sjamozero	Sjamozero	SJAMOZERO	61.9167	33.4167	http://www.geonames.org/485353/syamozero.html
28.3.345	RUF345	Finnic	Karelian	Svjatozero	61.5588	33.6168	Svjatozero	Svjatozero	SVJATOZERO	61.5000	33.6667	http://www.geonames.org/485389/svyatozero.html
28.3.346	RUF346	Finnic	Karelian	Mihajlovskoe	61.0140	33.7353	Mihajlovskoe	Mihajlovskoe	MICHAJLOVSKOJE	61.0833	33.7500	http://www.geonames.org/477836/mikhaylovskoye.html
28.3.347	RUF347	Finnic	Karelian	Karel'skaja	60.8667	33.4000	Karel'skaja	Karel'skaja	KAREL'SKAJA	60.8333	33.8333	http://www.geonames.org/545560/kondushi-karel-skaya.html
28.3.348	RUF348	Finnic	Karelian	Selishche	59.2224	34.5327	Selišče	Selisce	SELIS'E	59.1667	34.5833	http://www.geonames.org/497742/selishche.html
28.3.349	RUF349	Finnic	Karelian	Ves'egonsk	58.6579	37.2569	Ves'egonsk	Ves'egonsk	VES'JEGONSK	58.5833	37.2500	http://www.geonames.org/473943/ves-yegonsk.html
28.3.350	RUF350	Finnic	Karelian	Valdaj	57.9786	33.2537	Valdaj	Valdaj	VALDAJ	57.9167	33.2500	http://www.geonames.org/477301/valday.html
